x,y,predict_label_neural,predict_label_1nn,predict_label_3nn,label,predict_label_NB,predict_label_svm
31.070999999999998,-63.961000000000006,115,115,115,105,105,105
-69.498,-11.327,115,115,115,105,44,105
-41.376000000000005,56.025,115,115,115,105,45,105
-26.822,42.681000000000004,115,115,115,105,44,105
19.625,54.005,115,115,115,105,44,105
-11.032,58.886,115,115,115,105,45,105
30.783,-63.63,115,115,115,105,44,105
-38.88,60.297,115,115,115,105,105,105
-45.898,-44.16,115,115,115,105,105,105
27.308000000000003,71.702,115,115,115,105,105,105
-32.094,50.82,115,115,115,105,105,105
-5.0849,-83.861,115,115,115,105,44,105
30.975,-63.815,115,115,115,105,44,105
1.5772,-75.92399999999999,115,115,115,105,44,105
-12.607000000000001,60.711000000000006,115,115,115,105,105,105
-11.229000000000001,59.019,115,115,115,105,45,105
-70.786,-10.968,115,115,115,105,44,105
31.003,-63.852,115,115,115,105,44,105
-10.972999999999999,58.843999999999994,115,115,115,105,45,105
-70.768,-10.995,115,115,115,105,44,105
26.53,71.307,115,115,115,105,44,105
26.436,71.25399999999999,115,115,115,105,44,105
0.65517,-76.142,115,115,115,105,45,105
30.918000000000003,-63.732,115,115,115,105,44,105
26.215999999999998,71.134,115,115,115,105,44,105
26.546999999999997,71.294,115,115,115,105,44,105
-27.325,43.556999999999995,115,115,115,105,44,105
-78.658,7.3666,6,115,115,105,7,7
60.309,14.939,6,115,115,105,89,7
52.553000000000004,58.903999999999996,6,115,115,105,79,7
34.645,33.431999999999995,7,115,115,105,78,7
35.141999999999996,33.222,7,17,0,105,78,7
36.367,34.922,7,115,115,105,78,7
38.591,22.976,7,115,115,105,78,7
34.146,32.796,7,115,115,105,78,7
33.459,32.281,7,3,3,3,78,7
-53.598,21.863000000000003,3,3,3,3,2,3
-2.6145,-97.725,3,6,0,3,2,3
37.088,34.62,7,3,3,3,78,7
36.742,30.775,7,52,0,3,78,7
-82.345,-0.64859,3,3,3,3,2,3
15.254000000000001,86.932,3,3,3,3,2,3
32.558,32.522,7,7,0,3,78,7
44.848,32.449,7,3,3,3,78,7
28.63,35.161,7,3,3,3,78,7
28.303,30.268,7,3,3,3,78,7
30.398000000000003,26.587,7,3,3,3,78,7
43.058,22.061999999999998,7,3,3,3,78,7
29.965,40.424,7,84,0,3,78,7
44.293,23.313000000000002,7,3,3,3,78,7
34.85,30.706,7,3,3,3,78,7
45.178000000000004,25.928,7,3,3,3,78,7
32.343,26.684,7,3,3,3,78,7
37.518,31.975,7,3,3,3,78,7
25.746,27.098000000000003,7,3,3,3,78,7
36.266999999999996,28.756999999999998,7,3,3,3,78,7
39.461999999999996,27.56,6,3,3,3,78,7
35.681999999999995,29.485,7,3,3,3,78,7
31.916999999999998,29.353,7,3,3,3,78,7
35.571999999999996,34.385999999999996,7,3,3,3,78,7
41.523,39.173,7,3,3,3,78,7
49.033,26.658,7,12,0,3,78,7
37.351,22.43,6,3,3,3,78,7
30.811,36.374,7,3,3,3,78,7
33.775,20.658,7,7,0,3,78,7
37.78,31.726,7,3,3,3,78,7
39.134,33.496,7,3,3,3,78,7
30.383000000000003,26.695,7,3,3,3,78,7
9.9291,97.23700000000001,3,3,3,3,2,3
-20.698,-89.84,3,3,3,3,2,3
35.951,41.008,6,3,3,3,78,7
33.908,35.188,7,3,3,3,78,7
-82.844,-0.72072,3,3,3,3,2,3
-91.93299999999999,7.5913,3,3,3,3,2,3
44.17100000000001,24.934,7,3,3,3,78,7
30.677,32.907,7,3,3,3,78,7
-76.365,35.518,3,3,3,3,2,3
-76.391,35.58,3,3,3,3,2,3
41.556000000000004,30.474,7,3,3,3,78,7
38.44,43.137,7,11,0,3,78,7
-82.162,-0.24201,3,115,0,3,2,3
-92.804,7.7984,3,3,3,3,2,3
33.498000000000005,26.764,7,7,7,3,78,7
29.092,26.576999999999998,7,3,3,3,78,7
31.845,34.628,7,3,3,3,78,7
34.681,26.221999999999998,7,3,3,3,78,7
33.796,26.269000000000002,7,3,3,3,78,7
38.471,37.875,7,3,3,3,78,7
40.266,32.695,7,3,3,3,78,7
45.14,29.519000000000002,7,3,0,3,78,7
40.236,19.836,7,3,3,3,78,7
30.910999999999998,32.14,7,3,3,3,78,7
44.659,36.875,7,3,3,3,78,7
34.26,25.846999999999998,7,3,3,3,78,7
34.271,31.893,7,3,3,3,78,7
40.808,29.268,7,3,3,3,78,7
25.798000000000002,38.503,7,3,3,3,78,7
33.075,27.129,7,3,3,3,78,7
34.996,33.367,7,3,3,3,78,7
45.095,34.578,6,3,0,3,78,7
37.569,44.133,7,3,3,3,78,7
33.798,23.783,3,3,3,3,78,7
46.3,25.496,7,3,3,3,78,7
39.353,17.985,7,3,3,3,78,7
42.989,26.377,7,3,3,3,78,7
32.748000000000005,31.451999999999998,7,3,3,3,78,7
45.158,35.783,7,3,3,3,78,7
-41.723,-73.649,3,3,3,3,2,3
15.333,87.315,3,18,0,3,2,3
43.135,25.276,7,3,3,3,78,7
43.803000000000004,24.793000000000003,7,3,3,3,78,7
-20.639,-90.681,3,3,3,3,2,3
-52.598,21.944000000000003,3,3,3,3,2,12
14.309000000000001,31.601999999999997,46,3,3,3,106,4
14.309000000000001,32.2,46,116,116,106,106,36
14.32,32.285,46,116,116,106,106,36
14.474,32.444,46,116,116,106,106,36
14.578,32.523,46,98,116,106,106,36
14.468,32.510999999999996,46,116,116,106,106,36
13.950999999999999,32.816,46,116,116,106,106,36
14.115,31.465999999999998,46,116,0,106,106,4
14.603,32.537,46,116,116,106,106,36
14.595999999999998,32.599000000000004,46,116,116,106,106,36
14.279000000000002,32.576,116,116,116,106,106,32
14.195,31.49,46,116,116,106,106,4
14.562999999999999,32.448,46,116,116,106,106,32
14.505999999999998,32.512,46,116,116,106,106,4
47.455,7.8837,46,116,116,106,106,4
14.533,31.88,46,116,116,106,106,4
16.757,-34.048,46,116,116,106,40,40
14.335,32.001999999999995,46,116,116,106,106,32
13.873,-35.809,50,117,117,106,107,40
13.847000000000001,-35.855,53,117,117,107,107,65
14.015999999999998,-35.84,50,117,117,107,107,40
13.84,-35.813,50,117,117,107,107,98
13.86,-35.809,50,117,117,107,107,40
13.87,-35.858000000000004,66,117,117,107,107,40
-18.707,-47.325,118,117,117,107,108,108
-23.263,-24.19,118,118,118,108,108,108
-23.258000000000003,-24.205,118,118,118,108,108,108
-23.23,-24.259,118,118,118,108,108,108
-23.275,-24.163,118,118,118,108,108,108
-23.271,-24.180999999999997,118,118,118,108,108,108
-23.267,-24.295,118,118,118,108,108,108
-23.247,-24.258000000000003,118,118,118,108,108,108
-23.263,-24.189,118,118,118,108,108,108
-23.261999999999997,-24.191,118,118,118,108,108,108
-23.299,-24.145,118,118,118,108,108,108
-24.225,-25.271,118,118,118,108,108,108
-23.674,-24.565,118,118,118,108,108,108
-23.233,-24.281999999999996,118,118,118,108,108,108
-22.309,-24.38,118,118,118,108,108,108
-18.268,-47.65,118,118,118,108,108,6
-9.9076,-57.63,6,118,118,108,108,6
-18.711,-47.28,118,118,118,108,108,6
-18.77,-47.3,118,118,118,108,108,108
-20.000999999999998,-46.591,21,118,118,108,108,6
-17.907,-49.471000000000004,17,118,118,108,78,16
-18.834,-47.266999999999996,118,118,118,108,108,6
-18.73,-47.276,118,118,118,108,108,6
-18.819000000000003,-47.263999999999996,118,118,118,108,108,17
-18.787,-47.28,118,118,118,108,108,17
4.6419999999999995,-50.022,118,118,118,108,108,6
4.6316,-50.016000000000005,118,118,118,108,108,6
4.6449,-50.02,118,118,118,108,108,6
4.6574,-50.03,118,118,118,108,108,6
0.8361,-49.049,118,118,118,108,108,21
0.72035,-49.001000000000005,118,118,118,108,108,6
4.5992,-49.975,118,118,118,108,108,6
1.5035,-48.33,118,118,118,108,108,6
0.87918,-48.891999999999996,17,118,118,108,108,17
4.5969999999999995,-50.001999999999995,118,118,118,108,108,7
-71.027,14.527999999999999,6,103,0,108,7,7
9.2204,54.828,6,110,110,108,89,7
64.756,5.867000000000001,6,118,118,108,7,7
40.823,35.351,7,7,0,108,78,7
23.204,28.877,7,118,118,108,78,7
-18.735,-47.298,118,118,118,108,108,108
-23.27,-24.171,118,118,118,108,108,108
-23.256999999999998,-24.302,118,118,118,108,108,6
-23.338,-24.359,118,118,118,108,108,108
-23.258000000000003,-24.212,118,118,118,108,108,108
-23.288,-24.141,118,118,118,108,108,108
-23.281,-24.143,118,118,118,108,108,108
-23.259,-24.171,118,118,118,108,108,108
-23.268,-24.279,118,118,118,108,108,108
-23.314,-24.355,118,118,118,108,108,108
-23.275,-24.305,118,118,118,108,108,108
-24.266,-25.281999999999996,118,118,118,108,108,17
-23.619,-24.538,118,118,118,108,108,108
-23.291999999999998,-24.194000000000003,118,118,118,108,108,108
-22.252,-24.39,118,118,118,108,108,108
-18.285,-47.617,118,118,118,108,108,17
-9.919,-57.619,118,118,118,108,108,6
-18.692999999999998,-47.326,118,118,118,108,108,108
-18.781,-47.253,118,118,118,108,108,17
-20.051,-46.574,118,118,118,108,108,17
-17.609,-51.299,17,110,0,108,78,6
-18.915,-47.24,118,118,118,108,108,6
-18.71,-47.31399999999999,118,118,118,108,108,17
-18.829,-47.278999999999996,118,118,118,108,108,17
-18.79,-47.254,118,118,118,108,108,17
4.6419999999999995,-50.007,118,118,118,108,108,6
4.6368,-49.998999999999995,118,118,118,108,108,6
4.6419999999999995,-50.019,118,118,118,108,108,6
4.6527,-50.019,118,118,118,108,108,6
0.91079,-48.805,118,118,118,108,108,6
0.71744,-48.898,118,118,118,108,108,21
4.6425,-50.013000000000005,118,118,118,108,108,6
0.9366,-49.147,118,118,118,108,108,6
0.86887,-49.049,118,118,118,108,108,17
4.6222,-50.013999999999996,118,118,118,108,108,6
-10.113,76.51899999999999,6,118,118,108,7,7
59.143,14.360999999999999,6,118,118,108,89,7
51.755,58.456,6,118,118,108,79,7
36.77,26.014,7,118,118,108,78,7
34.234,43.49100000000001,7,118,118,108,78,7
24.933000000000003,-83.32799999999999,4,118,118,108,66,4
25.987,-80.64699999999999,4,4,4,4,66,4
43.033,63.097,4,4,4,4,66,4
-32.631,-56.942,4,4,4,4,4,4
-32.001,-62.995,4,4,4,4,4,4
-43.023999999999994,76.487,4,4,4,4,66,4
47.51,-63.565,4,4,4,4,66,4
-81.62899999999999,-22.471999999999998,4,4,4,4,4,4
25.328000000000003,-82.715,4,4,4,4,4,4
32.691,-72.96600000000001,4,4,4,4,66,4
-40.187,74.359,4,4,4,4,66,4
-28.572,-79.676,4,4,4,4,66,4
-40.913000000000004,76.202,4,4,4,4,4,4
-80.27,-23.378,4,4,4,4,4,4
24.096,-83.77600000000001,4,4,4,4,4,4
34.225,-74.531,4,4,4,4,66,4
-81.523,-22.735,4,4,4,4,4,4
-39.996,74.704,4,4,4,4,4,4
-79.339,-22.645,4,74,19,4,66,4
19.343,-31.39,4,4,4,4,4,4
-30.531999999999996,-79.324,4,4,4,4,8,4
-43.085,76.328,4,4,4,4,4,4
-92.86200000000001,6.9523,4,4,4,4,2,3
-32.552,-56.946999999999996,4,4,4,4,4,4
-32.014,-62.964,4,4,4,4,4,4
-81.333,-20.983,4,4,4,4,4,4
0.41242,97.719,4,12,0,4,2,12
-42.628,77.047,4,4,4,4,4,4
74.372,32.14,4,19,0,4,66,4
-79.462,-21.059,4,4,4,4,66,4
24.808000000000003,-83.441,4,4,4,4,66,4
13.993,-70.07600000000001,4,4,4,4,66,4
-81.368,-23.461,4,4,4,4,4,4
-30.854,-75.661,4,4,0,4,4,4
-22.379,-48.786,4,4,4,4,0,4
-39.844,74.743,4,4,0,4,66,4
-39.653,75.421,4,4,0,4,4,4
40.016999999999996,63.231,4,4,4,4,66,4
24.74,-83.47200000000001,4,4,4,4,66,4
35.475,-74.523,4,4,4,4,66,4
74.38,32.122,4,21,0,4,66,4
-13.457,74.28699999999999,6,4,4,4,7,7
65.405,16.593,6,4,4,4,89,7
-48.881,41.018,6,4,4,4,7,7
-25.475,68.398,6,4,4,4,78,7
-25.485,68.45,3,90,90,4,78,7
-41.445,-73.443,3,4,4,4,2,3
-76.292,36.906,3,4,4,4,2,3
19.077,-31.131999999999998,4,4,4,4,0,4
19.383,-31.496,4,4,4,4,4,4
19.58,-31.568,4,4,4,4,4,4
18.733,-30.989,4,4,4,4,4,4
18.387,-30.519000000000002,4,4,4,4,4,4
20.52,-31.331999999999997,4,4,4,4,4,4
18.288,-30.475,4,4,4,4,4,4
18.141,-30.296999999999997,4,4,4,4,4,4
18.817999999999998,-31.044,4,4,4,4,4,4
20.191,-30.651999999999997,4,4,4,4,4,4
18.948,-31.223000000000003,4,4,4,4,4,4
20.61,-31.139,4,4,4,4,4,4
20.32,-31.471,4,4,4,4,4,4
20.546,-31.451999999999998,4,4,4,4,4,4
18.765,-30.968000000000004,4,4,4,4,0,4
20.153,-30.945,4,4,4,4,0,4
18.247,-32.542,4,4,4,4,4,4
18.58,-30.318,4,4,4,4,0,4
20.609,-31.285,4,4,4,4,4,4
20.398,-31.357,4,4,4,4,4,4
20.49,-30.578000000000003,4,4,4,4,4,4
19.301,-30.456,4,4,4,4,4,4
-22.38,-48.784,4,4,4,4,4,4
20.114,-30.489,4,4,4,4,4,4
18.845,-30.815,4,4,4,4,0,4
18.499000000000002,-30.381999999999998,4,4,4,4,4,4
-22.381,-48.783,4,4,4,4,4,4
18.836,-30.026999999999997,4,4,4,4,4,4
18.729,-30.123,4,4,4,4,4,4
19.847,-29.275,4,4,4,4,0,4
19.762,-29.813000000000002,4,4,4,4,0,4
20.0,-29.791,4,4,4,4,0,4
20.349,-29.673000000000002,4,4,4,4,0,4
20.313,-30.906999999999996,4,4,4,4,0,4
-22.379,-48.786,4,4,4,4,0,4
20.253,-28.568,4,4,4,4,4,4
20.243,-28.51,4,4,4,4,4,4
20.082,-29.754,4,4,4,4,0,4
20.24,-28.752,4,4,4,4,4,4
20.183,-28.684,4,4,4,4,4,4
19.791,-29.623,4,4,4,4,0,4
76.67699999999999,-10.407,6,4,4,4,11,7
64.455,15.532,6,4,4,4,89,7
-48.248999999999995,40.275,6,4,4,4,7,7
-25.478,68.415,6,4,4,4,78,7
-25.478,68.405,3,4,4,4,78,7
-25.475,68.398,4,4,4,4,78,7
-25.488000000000003,68.447,3,4,4,4,78,7
19.479,-31.305,4,4,4,4,0,4
20.363,-31.483,4,4,4,4,4,4
19.833,-31.541,4,4,4,4,4,4
19.401,-31.496,4,4,4,4,4,4
18.762999999999998,-30.991999999999997,4,4,4,4,4,4
20.427,-31.399,4,4,4,4,4,4
20.65,-31.546999999999997,4,4,4,4,4,4
18.16,-30.383000000000003,4,4,4,4,4,4
20.357,-31.377,4,4,4,4,4,4
18.664,-30.127,4,4,4,4,4,4
20.346,-31.53,4,4,4,4,4,4
20.609,-31.111,4,4,4,4,4,4
18.410999999999998,-30.525,4,4,4,4,0,4
20.436,-31.252,4,4,4,4,4,4
18.537,-30.046999999999997,4,4,4,4,0,4
19.871,-31.022,4,4,4,4,0,4
18.301,-32.426,4,4,4,4,0,4
20.33,-31.070999999999998,4,4,4,4,0,4
20.537,-31.118000000000002,4,4,4,4,4,4
20.489,-31.246,4,4,4,4,4,4
20.364,-31.046999999999997,4,4,4,4,0,4
20.541999999999998,-30.505,4,4,4,4,4,4
-22.381,-48.781000000000006,4,4,4,4,4,4
20.394000000000002,-30.863000000000003,4,4,4,4,0,4
20.174,-30.916,4,4,4,4,0,4
20.29,-30.921,4,4,4,4,0,4
-22.381,-48.781000000000006,4,4,4,4,0,4
20.634,-30.983,4,4,4,4,4,4
19.822,-30.825,4,4,4,4,0,4
20.066,-29.683000000000003,4,4,4,4,0,4
20.07,-29.328000000000003,4,4,4,4,0,4
20.081,-29.326,4,4,4,4,0,4
20.005,-29.837,4,4,4,4,0,4
20.33,-30.903000000000002,4,4,4,4,0,4
-22.383000000000003,-48.778,4,4,4,4,4,4
20.333,-29.039,4,4,4,4,4,4
20.250999999999998,-28.598000000000003,4,4,4,4,4,4
20.410999999999998,-29.583000000000002,4,4,4,4,0,4
20.258,-28.56,4,4,4,4,4,4
20.338,-29.013,4,4,4,4,4,4
20.131,-29.434,4,4,4,4,0,4
-66.753,16.814,3,4,4,4,7,7
15.190999999999999,50.815,6,7,0,4,89,7
46.336999999999996,52.63399999999999,6,4,4,4,7,7
-25.48,68.42,6,4,4,4,78,7
-25.478,68.41199999999999,3,4,4,4,78,7
-25.476,68.403,6,4,4,4,78,7
-25.489,68.462,4,4,4,4,78,7
19.105,-30.611,4,4,4,4,0,4
19.67,-31.491,4,4,4,4,4,4
18.313,-30.49,4,4,4,4,4,4
18.258,-30.439,4,4,4,4,4,4
18.669,-30.156999999999996,4,4,4,4,4,4
18.805,-31.074,4,4,4,4,4,4
19.762999999999998,-31.656,4,4,4,4,4,4
18.204,-30.377,4,4,4,4,4,4
20.545,-31.441999999999997,4,4,4,4,4,4
19.774,-31.598000000000003,4,4,4,4,4,4
18.999000000000002,-31.268,4,4,4,4,4,4
18.76,-30.439,4,4,4,4,0,4
18.4,-30.456999999999997,4,4,4,4,4,4
19.789,-31.6,4,4,4,4,4,4
18.417,-30.183000000000003,4,4,4,4,0,4
20.102,-30.578000000000003,4,4,4,4,0,4
18.088,-32.441,4,4,4,4,4,4
20.352,-30.886999999999997,4,4,4,4,0,4
18.297,-30.521,4,4,4,4,4,4
20.557,-31.401,4,4,4,4,4,4
19.079,-30.752,4,4,4,4,0,4
20.694000000000003,-30.851999999999997,4,4,4,4,4,4
-22.379,-48.79,4,4,4,4,0,4
19.23,-30.546999999999997,4,4,4,4,0,4
19.223,-31.229,4,4,4,4,0,4
18.88,-31.022,4,4,4,4,4,4
-22.381999999999998,-48.78,4,4,4,4,0,4
19.012,-29.74,4,4,4,4,4,4
20.198,-30.549,4,4,4,4,4,4
20.418,-29.604,4,4,4,4,0,4
20.39,-29.519000000000002,4,4,4,4,0,4
19.699,-29.473000000000003,4,4,4,4,0,4
19.765,-29.656999999999996,4,4,4,4,0,4
19.024,-29.949,4,4,4,4,0,4
-22.381999999999998,-48.778999999999996,4,4,4,4,4,4
20.203,-28.59,4,4,4,4,4,4
20.230999999999998,-28.544,4,4,4,4,4,4
20.073,-29.391,4,4,4,4,0,4
20.282,-29.011,4,4,4,4,4,4
20.25,-29.122,4,4,4,4,4,4
20.024,-29.421,4,4,4,4,0,4
0.28962,74.684,6,4,4,4,7,7
64.235,15.399000000000001,6,4,0,4,89,7
-47.185,39.474000000000004,6,4,4,4,7,7
-25.476999999999997,68.406,6,4,4,4,78,7
-25.488000000000003,68.459,6,4,4,4,78,7
-25.483,68.416,6,4,4,4,78,7
-25.483,68.435,6,4,4,4,78,7
-34.671,-57.748000000000005,4,4,4,4,4,4
-34.369,-57.481,4,4,4,4,4,4
-28.485,-79.738,4,4,4,4,66,4
-67.324,-20.982,4,4,4,4,66,4
-34.619,-57.652,4,4,4,4,8,4
36.558,-69.561,4,4,4,4,66,4
16.247,-71.533,4,4,4,4,66,4
24.14,-83.789,4,4,4,4,66,4
32.643,-72.893,4,4,4,4,66,4
-69.095,-19.776,4,4,4,4,66,4
42.931000000000004,62.821000000000005,4,4,4,4,66,4
47.675,-63.761,4,4,4,4,66,4
32.689,-72.957,4,4,4,4,66,4
48.187,-64.798,4,4,4,4,66,4
26.058000000000003,-80.431,4,4,4,4,66,4
13.265,-74.263,4,4,4,4,4,4
25.994,-80.842,4,4,4,4,66,4
32.845,-73.204,4,4,4,4,66,4
-28.484,-79.766,4,4,4,4,4,4
19.385,-31.345,4,4,4,4,0,4
11.512,-70.773,4,75,4,4,4,4
21.959,-78.811,4,4,4,4,4,4
-51.552,-64.954,4,4,4,4,2,3
-40.245,74.374,4,4,4,4,4,4
-66.855,-20.846,4,4,4,4,4,4
-40.914,76.208,4,4,4,4,4,4
-0.15556,97.91799999999999,4,4,4,4,2,12
-35.021,-58.03,4,4,4,4,4,4
43.092,63.406000000000006,4,4,0,4,66,4
-69.25399999999999,-19.015,4,4,4,4,66,4
73.538,33.953,4,4,4,4,66,4
-32.007,-57.711999999999996,4,4,4,4,4,4
47.723,-64.082,4,4,4,4,66,4
24.923000000000002,-83.351,4,4,4,4,66,4
-22.381999999999998,-48.778,4,4,4,4,4,4
73.577,34.196999999999996,4,4,4,4,66,4
-32.512,-62.275,4,4,4,4,4,4
-31.404,-78.639,4,4,4,4,66,4
35.409,-74.54,4,4,4,4,66,4
-68.995,-20.428,4,4,4,4,66,4
-30.955,-75.72800000000001,4,4,4,4,66,4
72.874,-8.0485,6,7,0,4,9,7
51.812,16.511,6,4,4,4,89,7
73.543,9.5351,6,4,4,4,7,7
-25.475,68.39399999999999,3,4,4,4,78,7
-25.478,68.40899999999999,6,4,4,4,78,7
-2.8817,-97.10700000000001,3,4,4,4,2,3
9.7086,96.06,3,12,0,4,2,3
-29.605,-79.163,4,4,4,4,66,4
43.06100000000001,63.946000000000005,4,4,4,4,66,4
47.565,-63.98,4,4,4,4,66,4
-32.621,-57.828,4,4,4,4,66,4
-69.391,-18.747,4,4,4,4,66,4
-81.3,-20.367,4,4,4,4,66,4
73.258,34.013000000000005,4,4,4,4,66,4
12.999,-73.926,4,21,21,4,66,4
48.028,-65.616,4,76,0,4,66,4
74.683,31.816,4,4,4,4,66,4
-67.793,-21.566,4,19,0,4,66,4
-29.164,-79.11399999999999,4,4,4,4,66,4
73.565,34.686,4,4,4,4,66,4
-80.64,-23.671999999999997,4,4,4,4,66,4
35.734,-74.367,4,4,4,4,66,4
47.91,-66.60600000000001,4,4,0,4,66,4
21.951999999999998,-79.436,4,4,4,4,66,4
-34.6,-58.933,4,21,21,4,41,4
-40.05,74.413,4,4,4,4,66,4
16.78,34.321999999999996,4,4,4,4,36,4
25.049,-82.565,4,4,4,4,66,4
-31.296999999999997,-78.824,4,4,4,4,66,4
-2.3219,-98.43,4,4,4,4,2,3
-32.04,-77.093,4,4,4,4,66,4
16.07,-72.14,4,4,4,4,66,4
-31.025,-58.769,4,21,21,4,66,4
9.1585,96.51700000000001,4,12,0,4,2,3
16.042,-72.156,4,4,4,4,66,4
73.437,34.283,4,4,4,4,66,4
-67.316,-17.9,4,4,4,4,66,4
-81.257,-23.568,4,4,4,4,66,4
11.758,-70.942,4,4,4,4,66,4
41.61600000000001,66.178,4,4,4,4,66,4
-28.149,-77.50399999999999,4,4,4,4,66,4
-22.381,-48.785,4,4,4,4,46,4
36.299,-69.766,4,4,4,4,66,4
48.034,-66.562,4,4,4,4,66,4
14.030999999999999,-70.084,4,4,4,4,66,4
74.42699999999999,35.095,4,4,4,4,66,4
39.986999999999995,63.227,4,4,4,4,66,4
-31.726,-76.47800000000001,4,4,4,4,66,4
-72.26,13.773,6,4,4,4,7,7
13.529000000000002,52.321999999999996,6,4,4,4,89,7
71.667,8.0993,6,10,0,4,7,7
-25.484,68.429,3,4,4,4,78,7
-25.485,68.445,4,4,4,4,78,7
-20.694000000000003,-90.771,3,3,0,4,2,3
15.790999999999999,86.226,3,4,4,4,2,3
18.367,31.445,4,4,4,4,104,4
19.438,32.946,4,4,4,4,36,4
19.683,31.78,4,4,4,4,104,4
19.525,31.87,4,4,4,4,36,4
17.386,35.063,4,4,4,4,65,4
19.162,31.918000000000003,4,4,4,4,36,4
19.753,31.772,4,4,4,4,36,4
19.517,31.893,4,4,4,4,36,4
17.36,34.989000000000004,4,4,4,4,65,4
18.355,32.586,4,4,4,4,36,4
17.152,34.808,4,4,4,4,88,4
17.02,34.789,4,4,4,4,104,4
19.098,32.603,4,4,4,4,36,4
19.044,32.635,4,4,4,4,36,4
19.683,31.237,4,4,4,4,65,4
17.149,32.453,4,4,4,4,65,4
16.05,-36.65,4,4,4,4,49,4
17.160999999999998,33.293,4,4,4,4,104,4
19.377,32.122,4,4,4,4,4,4
17.893,33.85,4,4,4,4,65,4
18.39,31.375999999999998,4,4,4,4,104,4
17.298,33.371,4,4,4,4,88,4
-22.379,-48.793,4,4,4,4,4,4
18.335,31.298000000000002,4,4,4,4,104,4
18.066,32.324,4,4,4,4,88,4
18.074,31.443,4,4,4,4,36,4
-22.38,-48.787,4,4,4,4,46,4
17.016,34.692,4,4,4,4,36,4
16.769000000000002,33.339,4,4,4,4,36,4
18.199,32.605,4,4,4,4,88,4
18.294,32.709,4,4,4,4,88,4
18.75,32.796,4,4,4,4,88,4
17.660999999999998,33.585,4,4,4,4,88,4
17.385,33.379,4,4,4,4,88,4
-22.38,-48.783,4,4,4,4,0,4
17.613,33.472,4,4,4,4,88,4
18.316,32.675,4,4,4,4,88,4
17.381,34.427,4,4,4,4,104,4
18.224,32.518,4,4,4,4,88,4
17.315,34.119,4,4,4,4,88,4
17.623,33.637,4,4,4,4,88,4
-78.657,7.5744,6,3,0,4,7,7
61.321999999999996,14.017000000000001,6,4,4,4,89,7
52.57899999999999,58.912,6,4,4,4,7,7
-25.476,68.395,6,4,4,4,78,7
-25.496,68.515,6,4,4,4,78,7
-25.480999999999998,68.42699999999999,6,4,4,4,78,7
-25.478,68.40899999999999,3,4,4,4,78,7
18.033,31.423000000000002,4,4,4,4,104,4
18.3,32.483000000000004,4,4,4,4,36,4
16.717,34.49,4,4,4,4,36,4
19.609,31.793000000000003,4,4,4,4,104,4
17.898,33.934,4,4,4,4,65,4
17.432000000000002,34.951,4,4,4,4,104,4
18.65,32.578,4,4,4,4,36,4
16.813,34.343,4,4,4,4,36,4
19.389,32.898,4,4,4,4,104,4
17.902,33.902,4,4,4,4,88,4
19.502,32.97,4,4,4,4,104,4
17.224,33.23,4,4,4,4,104,4
17.458,34.815,4,4,4,4,65,4
19.522000000000002,31.775,4,4,4,4,104,4
19.678,31.261999999999997,4,4,4,4,65,4
18.112000000000002,31.311,4,4,4,4,65,4
16.599,-36.702,4,4,4,4,36,4
16.983,33.247,4,4,4,4,36,4
18.579,33.092,4,4,4,4,36,4
17.287,34.734,4,4,4,4,104,4
18.03,31.421999999999997,4,4,4,4,36,4
18.096,31.519000000000002,4,4,4,4,104,4
-22.383000000000003,-48.784,4,4,4,4,4,4
18.145,31.364,4,4,4,4,36,4
18.393,31.498,4,4,4,4,36,4
18.359,31.4,4,4,4,4,104,4
-22.381,-48.782,4,4,4,4,0,4
18.06,32.344,4,4,4,4,36,4
16.87,33.548,4,4,4,4,36,4
18.826,31.855,4,4,4,4,88,4
17.295,34.471,4,4,4,4,104,4
18.584,31.616,4,4,4,4,104,4
18.887,32.802,4,4,4,4,104,4
18.014,32.486999999999995,4,4,4,4,88,4
-22.381,-48.783,4,4,4,4,0,4
17.194000000000003,33.741,4,4,4,4,88,4
17.059,34.268,4,4,4,4,88,4
17.149,34.458,4,4,4,4,88,4
17.371,33.429,4,4,4,4,88,4
17.24,34.44,4,4,4,4,104,4
17.223,34.556999999999995,4,4,4,4,88,4
76.791,-10.455,6,4,4,4,11,7
-1.3491,53.159,6,4,4,4,89,6
12.02,70.961,6,89,0,4,105,7
-25.478,68.416,6,4,4,4,78,7
-25.488000000000003,68.49,6,4,4,4,78,7
-25.488000000000003,68.476,4,4,4,4,78,7
-25.480999999999998,68.413,6,4,4,4,78,7
18.070999999999998,32.489000000000004,4,4,4,4,88,4
19.465,32.934,4,4,4,4,65,4
18.172,33.966,4,4,4,4,65,4
17.35,34.891999999999996,4,4,4,4,104,4
18.462,32.519,4,4,4,4,36,4
16.477,34.495,4,4,4,4,36,4
17.999000000000002,34.043,4,4,4,4,65,4
18.3,32.647,4,4,4,4,36,4
19.529,31.778000000000002,4,4,4,4,104,4
17.925,33.958,4,4,4,4,65,4
17.563,35.001,4,4,4,4,104,4
16.905,33.451,4,4,4,4,65,4
19.429000000000002,32.879,4,4,4,4,36,4
17.929000000000002,33.984,4,4,4,4,88,4
19.607,31.325,4,4,4,4,65,4
17.143,32.454,4,4,4,4,65,4
